Facility_Id,Facility_Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry_Type,Total
1004170,"COLUMBIA GULF TRANSMISSION LLC, INVERNESS COMPRESSOR STATION",INVERNESS,MS,38753,4161 FOUR MILE ROAD,SUNFLOWER,33.36,-90.57,Petroleum and Natural Gas Systems,7588.15
1009033,Southern Pines Energy Center,Leakesville,MS,39451,2501 Tung Oil Road,GREENE,31.23,-88.7,Petroleum and Natural Gas Systems,8845.22
1005238,ANR Pipeline Greenville CS,Greenville,MS,38703,1336 South Raceway Road,WASHINGTON COUNTY,33.37,-91.01,Petroleum and Natural Gas Systems,9688.73
1004359,"COLUMBIA GULF TRANSMISSION, CORINTH COMPRESSOR STATION",CORINTH,MS,38834,3659 COUNTY ROAD,ALCORN,34.96,-88.42,Petroleum and Natural Gas Systems,10357.05
1010496,"TGP Station 851 New Albany, MS",New Albany,MS,38652,1362 County Road 81,UNION,34.54,-89.02,Petroleum and Natural Gas Systems,12608.19
1010209,Sand Hill Compressor Station,Richton,MS,39476,705 Pope Road,GREENE COUNTY,31.3,-88.75,Petroleum and Natural Gas Systems,13167.7
1003122,TRUNKLINE GAS CO - INDEPENDENCE,COLDWATER,MS,38618,8354 HIGHWAY 305,TATE,34.74,-89.81,Petroleum and Natural Gas Systems,13216.93
1001848,"TGP Station 63 Batesville, MS",Batesville,MS,38606,8450 Highway 6 W,PANOLA,34.3,-90.07,Petroleum and Natural Gas Systems,13819.22
1000697,Sweatt Electric Generating Plant,MERIDIAN,MS,39307,5118 VALLEY ROAD,Lauderdale,32.29,-88.75,Power Plants,16726.09
1000152,Crossroads Energy Center (CPU),CLARKSDALE,MS,38614,240 HICKS ST,Coahoma,34.18,-90.56,Power Plants,17580.04
1007016,TRANSCO STATION 70,TYLERTOWN,MS,39667,967 HIGHWAY 583,WALTHALL COUNTY,31.25,-90.2,Petroleum and Natural Gas Systems,17613.55
1003360,PASCAGOULA GAS PLANT,MOSS POINT,MS,39562,6800 and 6812 STENNIS BOULEVARD,JACKSON,30.38,-88.5,Petroleum and Natural Gas Systems,18634.53
1011965,Gulf South Pipeline - Kiln Station,Kiln,MS,39556,17281 Bobinger Road,HANCOCK COUNTY,30.43,-89.46,Petroleum and Natural Gas Systems,19221.15
1000217,"CHAMBERS OF MISSISSIPPI INC, CLEARVIEW ENVIRONMENTAL CONTROL FACILITY LANDFILL",LAKE,MS,39092,2253 MUDLINE ROAD,SCOTT,32.23,-89.37,Waste,21423.75
1011553,"Roxul USA, Inc.",Byhalia,MS,38611,4594 Cayce Road,MARSHALL COUNTY,34.98,-89.62,Minerals,21644.53
1002172,RAIN CII CARBON LLC,PURVIS,MS,39475,863 OLD RICHBURG ROAD,LAMAR COUNTY,31.18,-89.39,Petroleum and Natural Gas Systems,22674.2
1011113,Rolls-Royce Stennis Outdoor Test Facility,Stennis Space Center,MS,39529,H1 Test Site-Bldg. 5002,HANCOCK COUNTY,30.38,-89.61,Other,22982.07
1010963,University of Mississippi Medical Center,Jackson,MS,39216,2500 North State Street,HINDS COUNTY,32.33,-90.18,Other,23222.96
1004167,"COLUMBIA GULF TRANSMISSION, BANNER COMPRESSOR STATION",WATER VALLEY,MS,38965,82 COUNTY ROAD ,YALOBUSHA,34.09,-89.45,Petroleum and Natural Gas Systems,28484.51
1009337,"SNG Station 4132 Louisville, MS",Louisville,MS,39339,709 Metts Street,WINSTON,33.13,-89.07,Petroleum and Natural Gas Systems,30594.43
1003706,"COOPER TIRE COMPANY, THE",TUPELO,MS,38804,1804 SOUTH GREEN STREET,LEE COUNTY,34.23,-88.71,Other,30721.68
1008374,Union Church Station,Union Church,MS,39668,2964 Texas Eastern Road,JEFFERSON,31.63,-90.75,Petroleum and Natural Gas Systems,31274.31
1007767,EKA CHEMICALS INC,COLUMBUS,MS,39702,4374 NASHVILLE FERRY ROAD EAST,LOWNDES COUNTY,33.42,-88.4,Chemicals,32158.98
1000387,PURSUE ENERGY CORPORATION THOMASVILLE GAS PLANT,BRANDON,MS,39042,2173 SHELL OIL ROAD,RANKIN,32.16,-89.98,Petroleum and Natural Gas Systems,32870.28
1005165,PINE RIDGE SANITARY LANDFILL,MERIDIAN,MS,39301,520 MURPHY ROAD,LAUDERDALE COUNTY,32.38,-88.61,Waste,33430.5
1009467,Gulf South Pipeline - McComb Station,Jayess,MS,39641,37 Alexander Road,LAWRENCE,31.34,-90.22,Petroleum and Natural Gas Systems,33929.36
1011650,"Leaf River Energy Center, LLC",Taylorsville,MS,39168,855 SC Road 5,SMITH COUNTY,31.82,-89.45,Petroleum and Natural Gas Systems,35477.56
1011457,"TGP Station 542, Dekalb, MS",Daleville,MS,39326,538 Pumping Station Road,,32.6,-88.69,Petroleum and Natural Gas Systems,37000.12
1005332,Lucedale (SESH) Compressor Station,Lucedale,MS,39452,,GEORGE,30.97,-88.7,Petroleum and Natural Gas Systems,42400.64
1006767,"NISSAN NORTH AMERICA INC, CANTON MANUFACTURING FACILITY",CANTON,MS,39046,300 NISSAN DRIVE,MADISON,32.57,-90.07,Other,42964.29
1006544,"CANTON, CITY OF, CANTON SANITARY LANDFILL",CANTON,MS,39046,303 SOLDIER COLONY ROAD,MADISON,32.6,-90.07,Waste,44383.25
1007683,WASTE MANAGEMENT OF TUNICA LANDFILL INC,ROBINSONVILLE,MS,38664,6035 BOWDRE ROAD,TUNICA,34.79,-90.25,Waste,44866.4
1001999,"USG INTERIORS, LLC - GREENVILLE PLANT",GREENVILLE,MS,38701,850 NORTH BROADWAY,WASHINGTON,33.42,-91.05,Minerals,47409.17
1009205,"TGP Station 546 Columbus, MS",Columbus,MS,39702,511 Crowe Rd,LOWNDES,33.45,-88.36,Petroleum and Natural Gas Systems,48835.74
1002849,"MEP Station 4 Vicksburg, MS",EDWARDS,MS,39066,4585 SMITH STATION ROAD,HINDS,32.27,-90.67,Petroleum and Natural Gas Systems,50830.22
1003081,DAK AMERICAS MISSISSIPPI INC,BAY SAINT LOUIS,MS,39520,3303 PORT AND HARBOR DRIVE,HANCOCK COUNTY,30.23,-89.56,Other,56347.99
1007890,"WASTE MANAGEMENT OF MISSISSIPPI INC, PECAN GROVE LANDFILL AND RECYCLING CENTER A",PASS CHRISTIAN,MS,39571,9685 FIRETOWER ROAD,HARRISON COUNTY,30.43,-89.27,Waste,58413.58
1002883,River Valley Animal Foods - Forest,FOREST,MS,39074,11634 HIGHWAY 80 WEST,SCOTT COUNTY,32.36,-89.54,Other,61006.52
1001849,"SNG Station 5216 Bay Springs, MS",Bay Springs,MS,39422,453 Country Road 183,JASPER,31.95,-89.31,Petroleum and Natural Gas Systems,62973.37
1003915,Texas Gas Transmission - Lake Cormorant Station,LAKE CORMORANT,MS,38641,2672 WILSON MILL ROAD,DESOTO,34.9,-90.17,Petroleum and Natural Gas Systems,63115.16
1006302,LITTLE DIXIE LANDFILL,RIDGELAND,MS,39157,1716 NORTH COUNTY LINE ROAD,MADISON COUNTY,32.41,-90.24,Waste,63888.5
1003903,"Axiall, Aberdeen",ABERDEEN,MS,39730,715 HIGHWAY 25 SOUTH,MONROE COUNTY,33.81,-88.56,Other,65365.9
1003191,FLORIDA GAS TRANSMISSION COMPANY - WIGGINS,WIGGINS,MS,39577,201 FLORIDA GAS ROAD,PERRY COUNTY,30.95,-89.03,Petroleum and Natural Gas Systems,65779.26
1007043,TRANSCO STATION 80,HEIDELBERG,MS,39439,1666 BONNER ROAD,JASPER,31.82,-89.05,Petroleum and Natural Gas Systems,66517.7
1000190,Silver Creek Generating Plant,PRENTISS,MS,39474,217 MOSES LANE,Jefferson Davis,31.6,-89.95,Power Plants,67275.8
1006144,NUCOR STEEL JACKSON INC,FLOWOOD,MS,39232,3630 4TH STREET,RANKIN COUNTY,32.31,-90.14,Metals,67417.38
1001654,"SNG Station 5211 Gwinville, MS",NEW HEBRON,MS,39140,1064 Sonat Road,LAWRENCE,31.73,-90.05,Petroleum and Natural Gas Systems,72274.09
1007707,Central Landfill,McNeill,MS,39470,8800 Highway 11 North,PEARL RIVER,30.71,-89.59,Waste,80486.75
1003399,"WASTE MANAGEMENT OF MISSISSIPPI INC, PLANTATION OAKS MUNICIPAL LANDFILL AND RECY",SIBLEY,MS,39165,35 SHIELDSBORO ROAD,ADAMS,31.36,-91.4,Waste,84152.25
1003557,TEXAS GAS TRANSMISSION - GREENVILLE STATION,GREENVILLE,MS,38701,1012 BEAUCHAMP ST,WASHINGTON,33.39,-91.02,Petroleum and Natural Gas Systems,84354.33
1001927,"SNG Station 4310 Muldon Storage, MS",PRAIRIE,MS,39756,10156 OLD MAGNOLIA HWY,MONROE,33.75,-88.66,Petroleum and Natural Gas Systems,84710.35
1006851,Leflore County Landfill,Sidon,MS,38954,15200 Hwy 49 South East ,LEFLORE COUNTY,33.64,-90.29,Waste,85664.75
1007891,"WASTE MANAGEMENT OF MISSISSIPPI INC, PRAIRIE BLUFF LANDFILL AND RECYCLING CENTER",HOUSTON,MS,38851,1649 HIGHWAY 15 NORTH,CHICKASAW COUNTY,33.96,-88.99,Waste,91618.37
1000634,"Ergon Biofuels, LLC",Vicksburg,MS,39183,1833 Haining Road,WARREN,32.39,-90.89,Other,95712.94
1000298,Sylvarena Generating Plant,RALEIGH,MS,39153,3012 SMITH COUNTY ROAD 97,Smith,31.98,-89.41,Power Plants,96126.04
1001656,"SNG Station 5222 Enterprise, MS",ENTERPRISE,MS,39330,100 COUNTRY ROAD 332,CLARKE,32.15,-88.84,Petroleum and Natural Gas Systems,99401.77
1004945,Gulf South Pipeline - Harrisville Station,Florence,MS,39073,444A Twin Lakes Rd.,SIMPSON,32.04,-90.13,Petroleum and Natural Gas Systems,104977.29
1010379,Macland Disposal Center Commercial and Industrial Landfill,Moss Point,MS,39552,11300 Hwy 63,JACKSON COUNTY,30.51,-88.54,Waste,106195.75
1005282,"NE MS SW MGT AUTHORITY, NE MS REG LF",WALNUT,MS,38683,2941 COUNTY ROAD 302,TIPPAH,34.93,-88.9,Waste,108347.25
1010773,Pine Belt Regional Solid Waste Management Authority,Ovett,MS,39464,5274 Highway 29,PERRY,31.41,-89.09,Waste,112726.75
1005140,Gwinville (SESH) Compressor Station,New Hebron,MS,39140,242 Parkman Cemetery Road,LAWRENCE,31.73,-90.05,Petroleum and Natural Gas Systems,120418.56
1006223,BIG RIVER LANDFILL,LELAND,MS,38756,52 LANDFILL ROAD,WASHINGTON,33.41,-90.96,Waste,151025.2
1002547,"THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY, THREE RIVERS REGIONAL LANDFILL",PONTOTOC,MS,38863,1904 PONTOTOC PARKWAY WEST,PONTOTOC COUNTY,34.29,-89.06,Waste,161336.25
1005964,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,STARKVILLE,MS,39759,2525 OLD WEST POINT ROAD,OKTIBBEHA COUNTY,33.53,-88.67,Waste,169386.3
1004764,Hattiesburg Gas Storage and Petal Gas Storage Compressor Station,Petal,MS,39465,1382 Highway 11 North,FORREST,31.38,-89.26,Petroleum and Natural Gas Systems,195483.61
1000702,Rex Brown,JACKSON,MS,39213,1960 W NORTHSIDE DRIVE,Hinds,32.36,-90.21,Power Plants,231109.49
1002589,FIRST CHEMICAL CORP,PASCAGOULA,MS,39581,1001 INDUSTRIAL ROAD,JACKSON COUNTY,30.36,-88.5,Chemicals,273282.22
1001179,Kemper County,DE KALB,MS,39328,221 MARK COBB RD,Kemper,32.8,-88.61,Power Plants,307193.73
1005608,TRONOX LLC,HAMILTON,MS,39746,40034 Tronox ROAD,MONROE COUNTY,33.73,-88.45,Chemicals,368379.21
1000699,Baxter Wilson,VICKSBURG,MS,39180,770 KEMP BOTTOM ROAD,Warren,32.28,-90.93,Power Plants,389318.2
1001189,Gerald Andrus,GREENVILLE,MS,38702,HWY 82 W,Washington,33.35,-91.12,Power Plants,399292.62
1000535,R D Morrow Senior Generating Plant,PURVIS,MS,39475,304 OLD OKAHOLA SCHOOL ROAD,Lamar,31.22,-89.39,Power Plants,446922.59
1000698,Watson Electric Generating Plant,GULFPORT,MS,39501,LORRAINE ROAD,Harrison,30.44,-89.03,Power Plants,459552
1004616,"Steel Dynamics Columbus, LLC",Columbus,MS,39703,1945 Airport Road,LOWNDES COUNTY,33.44,-88.58,Metals,604279.94
1000703,Moselle Generating Plant,MOSELLE,MS,39459,308 MOSELLE SEMINARY ROAD,Jones,31.53,-89.3,Power Plants,725435.71
1000696,Chevron Cogenerating Station,PASCAGOULA,MS,39568,200 INDUSTRIAL ROAD GATE 4,Jackson,30.34,-88.49,Power Plants,824307.16
1003041,CHEMOURS DELISLE PLANT,PASS CHRISTIAN,MS,39571,7685 KILN DELISLE ROAD,HARRISON COUNTY,30.38,-89.31,Chemicals,879082.27
1007247,Attala Generating Plant,SALLIS,MS,39160,2500 ATTALA ROAD 4130,Attala,33.01,-89.68,Power Plants,1142295.82
1001367,Hinds Energy Facility,JACKSON,MS,39213,3889 BEASLEY ROAD,Hinds,32.38,-90.22,Power Plants,1219688.48
1000171,Choctaw County Gen,FRENCH CAMP,MS,39745,091 HIGHWAY 407 WEST,Choctaw,33.29,-89.42,Power Plants,1265774.36
1000125,Ackerman Combined Cycle,ACKERMAN,MS,39735,2510 PENSACOLA ROAD,Choctaw,33.38,-89.2,Power Plants,1346241.06
1010949,David M Ratcliffe,De Kalb,MS,39328,5835 Highway 496,Kemper,32.8,-88.61,Power Plants,1644651.85
1010637,Batesville Generation Facility,BATESVILLE,MS,38606,200 INDUSTRIAL DRIVE,Panola,34.34,-89.93,Power Plants,1771398.64
1001357,Caledonia,STEENS,MS,39766,255 LONE OAK RD,Lowndes,33.65,-88.27,Power Plants,1858124.39
1005831,Southaven Combined Cycle,SOUTHHAVEN,MS,38671,2882 STATELINE RD,DeSoto,34.99,-90.04,Power Plants,1874295.3
1004183,"CF Industries Nitrogen, LLC - Yazoo City Facility",YAZOO,MS,39194,4612 HIGHWAY 49 EAST,YAZOO,32.9,-90.38,Chemicals,2183152.2
1000821,Magnolia Facility,ASHLAND,MS,38603,352 HIGHWAY 4 WEST,Benton,34.84,-89.2,Power Plants,2376466.74
1006935,Red Hills Generation Facility,Ackerman,MS,39735,2391 Pensacola Road,Choctaw,33.38,-89.22,Power Plants,3270534.24
1007370,Daniel Electric Generating Plant,ESCATAWPA,MS,39552,13201 HIGHWAY 63,Jackson,30.53,-88.56,Power Plants,5226089.72
1004784,Northern Border Pipeline Glasgow CS#1,Glasgow,MT,59230,150 Compressor Station Road,VALLEY COUNTY,48.18,-106.59,Petroleum and Natural Gas Systems,458.1
1004785,Northern Border Pipeline Wolf Point CS#2,WOLF POINT,MT,59201,4047 Highway 250E,ROOSEVELT,48.38,-105.62,Petroleum and Natural Gas Systems,945.7
1007460,FLATHEAD COUNTY LANDFILL,KALISPELL,MT,59901,4098 HWY 93 N.,FLATHEAD,48.31,-114.35,Waste,19225.3
1009508,Cabin Creek Compressor Station,Baker,MT,59313,1661 Cabin Creek Road,FALLON COUNTY,46.61,-104.42,Petroleum and Natural Gas Systems,22877.22
1006805,GALLATIN COUNTY LOGAN LANDFILL,MANHATTAN,MT,59741,10585 Two Dog Road,GALLATIN,45.87,-111.41,Waste,26763.75
1004013,Missoula Landfill,MISSOULA,MT,59802,3737 COAL MINE RD,MISSOULA,46.9,-114.01,Waste,32279.5
1000441,Malteurop North America Inc,Great Falls,MT,59404,2800 Great Bear Avenue,CASCADE,47.54,-111.41,Other,33704.32
1004292,Weyerhaeuser NR- Columbia Falls,Columbia Falls,MT,59912,500 12th Ave West,FLATHEAD COUNTY,48.37,-114.2,Other,36571.18
1007601,REC SILICON,Silver Bow,MT,59750,119140 RICK JONES WAY,SILVER BOW,45.97,-112.69,Metals,40553.45
1011063,Basin Creek Plant,Butte,MT,59701,500 Nils Drive,SILVER BOW COUNTY,45.93,-112.52,Power Plants,45897.93
1000563,Culbertson Station,Culbertson,MT,59218,5419 Road 1016,Roosevelt,48.21,-104.39,Power Plants,50821.01
1006766,MONTANA WASTE SYSTEMS - HIGHPLAINS SANITARY LANDFILL,FLOWEREE,MT,59440,142 POWERLINE ROAD,CASCADE COUNTY,47.63,-111.19,Waste,58615.65
1001783,WESTERN SUGAR COOPERATIVE,BILLINGS,MT,59101,3020 STATE AVE.,YELLOWSTONE COUNTY,45.77,-108.5,Minerals,94053.35
1005957,Northern Border Pipeline Culbertson CS#3,CULBERTSON,MT,59218,5444 Road 1016,ROOSEVELT,48.22,-104.4,Petroleum and Natural Gas Systems,94982.59
1000477,BILLINGS CITY LANDFILL,BILLINGS,MT,59101,5240 JELLISON ROAD 4 1/2 MI S.,YELLOWSTONE,45.72,-108.55,Waste,107950.75
1005119,SIDNEY SUGARS INCORPORATED,SIDNEY,MT,59270,35140 County Road 125,RICHLAND,47.72,-104.09,Other,126554.86
1007439,Dave Gates Generating Station,Anaconda,MT,59711,241-A Willow Glen Road,Deer Lodge,46.11,-112.88,Power Plants,177788.09
1006185,Trident,THREE FORKS,MT,59752,4070 TRIDENT ROAD,GALLATIN,45.94,-111.48,Minerals,300834.83
1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,CLANCY,MT,59634,100 HIGHWAY 518,JEFFERSON,46.54,-111.92,Minerals,309558.69
1002773,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,TOWNSEND,MT,59644,4.5 MILES W. OF TOWNSEND,BROADWATER,46.33,-111.62,Minerals,318748.71
1007768,Lewis & Clark,RICHLAND,MT,59270,SOUTH OF SIDNEY,Richland,47.68,-104.16,Power Plants,346981.37
1000157,Hardin Generating Station,HARDIN,MT,59034,RT 1 BX 1144A SUGAR FACTORY RD,Big Horn,45.76,-107.6,Power Plants,442903.31
1001078,COLSTRIP ENERGY LTD PARTNERSHIP,COLSTRIP,MT,59323,18 Snider Subdivision Road,ROSEBUD,45.98,-106.66,Power Plants,523594.31
1007803,YELLOWSTONE ENERGY LIMITED PARTNERSHIP,BILLINGS,MT,59101,2215 N. FRONTAGE ROAD,YELLOWSTONE,45.81,-108.43,Power Plants,835764.72
1001020,Colstrip,COLSTRIP,MT,59323,1 WAREHOUSE ROAD,Rosebud,45.88,-106.61,Power Plants,14390436.19
1000829,W H Weatherspoon Steam Electric Plant,LUMBERTON,NC,28358,491 POWER PLANT ROAD,Robeson,34.59,-78.98,Power Plants,4725.13
1007732,Craven County Wood Energy,New Bern,NC,28562,201 Executive Parkway,CRAVEN,35.13,-77.17,Power Plants,6642.54
1000200,Butler-Warner Generation Plant,FAYETTEVILLE,NC,28312,2274 CUSTER AVE,Cumberland,35.1,-78.83,Power Plants,7189.17
1006832,Westmoreland Partners Roanoke Valley II,WELDON,NC,27890,290 POWER PLACE,Halifax,36.44,-77.62,Power Plants,9981.31
1011066,Wilders Grove Landfill,Raleigh,NC,27610,800 Corporation Parkway,WAKE COUNTY,35.79,-78.57,Waste,11799
1005524,Orange County Regional Landfill,Chapel Hill,NC,27516,1514 Eubanks Road,ORANGE,35.97,-79.08,Waste,12236
1007641,"Valley Proteins, Inc. - Gastonia",Gastonia,NC,28052,5533 South York Road,GASTON COUNTY,35.17,-81.19,Other,16437.19
1005124,Cargill Inc,Charlotte,NC,28217,5000 South Blvd,MECKLENBURG COUNTY,35.17,-80.88,Other,17565.18
1006573,INVISTA,WILMINGTON,NC,28402,4600 HIGHWAY 421 NORTH,NEW HANOVER,34.31,-77.98,Other,17915.13
1008045,TRANSCO STATION 160,REIDSVILLE,NC,27320,4300 NC HIGHWAY 65 WEST,ROCKINGHAM,36.34,-79.82,Petroleum and Natural Gas Systems,20194.96
1005424,"FRITO-LAY, INCORPORATED",CHARLOTTE,NC,28273,2911 NEVADA                         BV,MECKLENBURG COUNTY,35.12,-80.94,Other,22730.16
1011267,International Paper - Roanoke Rapids Landfill,Roanoke Rapids,NC,27870,,HALIFAX,36.46,-77.64,Waste,23049.25
1005274,Wayne County Landfill,Dudley,NC,28333,460B South Landfill Road ,WAYNE,35.29,-78.07,Waste,23510.25
1010114,International Paper - Canton Landfill 5B/5C,Canton,NC,28716,,HAYWOOD,35.55,-82.83,Waste,23882.25
1000015,TYSON FOODS INCORPORATED,WILKESBORO,NC,28697,704 FACTORY STREET,WILKES COUNTY,36.14,-81.16,Other,25592
1002637,"Valley Proteins, Inc. - Wadesboro",Wadesboro,NC,28170,656 Little Duncan Rd.,ANSON COUNTY,35.04,-80.08,Other,26844.05
1000704,EVONIK CORPORATION,GREENSBORO,NC,27406,2401 DOYLE STREET,GUILFORD,36.04,-79.79,Chemicals,27945
1005725,"Potters Industries, Inc. - Apex, NC",Apex,NC,27539,820 Lufkin Road,WAKE COUNTY,35.71,-78.84,Minerals,28892.29
1000462,NCEMC Hamlet Plant,HAMLET,NC,28345,162 COOPERATIVE WAY,Richmond,34.84,-79.74,Power Plants,29152.69
1001803,STARPET INCORPORATED,ASHEBORO,NC,27203,801 PINEVIEW ROAD,RANDOLPH COUNTY,35.77,-79.82,Other,29376.44
1004255,Sampson County Landfill,Roseboro,NC,28382,7434 Roseboro Highway,SAMPSON,34.99,-78.46,Waste,29846.25
1012516,Ingredion Incorporated,Winton Salem,NC,27107,4501 Overdale Road,FORSYTH,36.03,-80.23,Other,31259.08
1005026,Lenoir County Landfill,LaGrange,NC,28551,2949 Hodges Farm Road,LENOIR COUNTY,35.29,-77.71,Waste,31898.25
1006213,"Valley Proteins, Inc. - Rose Hill",Rose Hill,NC,28458,469 Yellow Cut Rd.,DUPLIN COUNTY,34.84,-78.04,Other,32073.32
1003137,HANES MILL ROAD LANDFILL,WINSTON-SALEM,NC,27102,325 WEST HANES MILL ROAD,FORSYTH,36.19,-80.29,Waste,32293.25
1010987,Pitt County Landfill,Greenville,NC,27834,3025 Landfill Road,PITT,35.6,-77.43,Waste,33211.25
1003495,"Cargill, Inc.",Fayetteville,NC,28312,1579 Underwood Road,CUMBERLAND COUNTY,35.09,-78.85,Other,33256.78
1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill",CHARLOTTE,NC,28269,6601 LAKEVIEW ROAD,MECKLENBURG COUNTY,35.34,-80.83,Metals,34754.63
1000016,TYSON FARMS INCORPORATED HARMONY,HARMONY,NC,28634,501 SHEFFIELD ROAD,IREDELL COUNTY,35.95,-80.72,Other,35333.12
1010033,"QORVO US, Inc",Greensboro,NC,27409,7628 Thorndike Road,GUILFORD COUNTY,36.08,-79.97,Other,35781.69
1004136,DUPONT KINSTON PLANT,Grifton,NC,28530,"4693 N. C. HIGHWAY, 11 NORTH",PITT,35.33,-77.48,Other,36000.96
1000412,Rosemary Power Station,ROANOKE RAPIDS,NC,27870,120 W 12TH ST,Halifax,36.45,-77.66,Power Plants,36511.22
1008063,"NGK Ceramics USA, Inc.",Mooresville,NC,28115,119 Mazeppa Road,IREDELL COUNTY,35.61,-80.81,Other,37111.36
1001771,Patheon Manufacturing Services LLC/ DSM DYNEEMA,GREENVILLE,NC,27834,5900 NORTHWEST GREENVILLE BOULEVARD,PITT,35.66,-77.36,Chemicals,37152.54
1000392,Durafiber Technologies,SALISBURY,NC,28147,7401 STATESVILLE BOULEVARD,ROWAN,35.71,-80.61,Other,37845.51
1001109,Lincoln,STANLEY,NC,28164,6769 OLD PLANK ROAD,Lincoln,35.43,-81.03,Power Plants,41218.58
1004178,DAK AMERICAS LLC,FAYETTEVILLE,NC,28312,3216 CEDAR CREEK RD,CUMBERLAND,34.98,-78.79,Other,41333.92
1002822,"IAC ALBEMARLE, LLC.",ALBEMARLE,NC,28001,313 BETHANY ROAD,STANLY COUNTY,35.4,-80.2,Other,42271.42
1004911,CHARLOTTE PIPE & FOUNDRY CO,CHARLOTTE,NC,28208,1335 S. CLARKSON ST.,MECKLENBURG COUNTY,35.22,-80.86,Metals,42635.75
1005535,SURRY COUNTY LANDFILL,MOUNT AIRY,NC,27030,237 Landfill Road,SURRY,36.44,-80.58,Waste,45093.5
1005780,CAMPBELL SOUP SUPPLY COMPANY,MAXTON,NC,28364,2120 HIGHWAY 71 NORTH,ROBESON COUNTY,34.77,-79.33,Other,45266.58
1005461,LINCOLN COUNTY LANDFILL,CROUSE,NC,28033,5291 CROUSE RD,LINCOLN COUNTY,35.43,-81.35,Waste,45327.5
1003847,"The Goodyear Tire & Rubber Co, Inc",FAYETTEVILLE,NC,28311,6650 RAMSEY STREET,CUMBERLAND COUNTY,35.17,-78.86,Other,46084
1006973,TRANSCO STATION 150,MOORESVILLE,NC,28115,236 TRANSCO ROAD,IREDELL,35.53,-80.86,Petroleum and Natural Gas Systems,46084.78
1005594,CITY OF ALBEMARLE LANDFILL,ALBEMARLE,NC,28002,144 N 2ND STREET,STANLY COUNTY,35.35,-80.2,Waste,47650.5
1002954,BRIDGESTONE FIRESTONE INCORPORATED,WILSON,NC,27893,3001 FIRESTONE PARKWAY,WILSON,35.76,-77.87,Other,48130.66
1001073,R. J. REYNOLDS TOBACCO CO. WHITAKER PARK,WINSTON SALEM,NC,27105,1101 REYNOLDS BLVD.,FORSYTH,36.13,-80.26,Other,48447.72
1004204,Davidson County Integrated Solid Waste Management Dept.,Thomasville,NC,27360,1242 Old Highway 29,DAVIDSON COUNTY,35.85,-80.18,Waste,49153
1002322,PPG INDUSTRIES FIBER GLASS PRODUCTS INC,LEXINGTON,NC,27292,473 NEW JERSEY CHURCH ROAD,DAVIDSON COUNTY,35.76,-80.28,Minerals,52468.42
1001775,BUNCOMBE COUNTY NEW LANDFILL,ALEXANDER,NC,28701,85 PANTHER BRANCH ROAD,BUNCOMBE,35.73,-82.64,Waste,53769.5
1006748,Wilkes County Landfill,Roaring River,NC,28669,9219 Elkin Highway,WILKES,36.21,-80.99,Waste,54703.25
1011696,white oak landfill,waynesville,NC,28785,3898 fines creek rd,HAYWOOD COUNTY,35.66,-83,Waste,57371.4
1000320,Westmoreland Partners Roanoke Valley I,WELDON,NC,27890,290 POWER PLACE,Halifax,36.44,-77.62,Power Plants,57700.43
1004252,JOHNSTON COUNTY MSW LANDFILL,SMITHFIELD,NC,27577,680 COUNTY HOME ROAD,JOHNSTON,35.51,-78.43,Waste,58543.75
1006778,ATI Allvac - Monroe,MONROE,NC,28110,2020 ASHCRAFT AVENUE,UNION,34.99,-80.52,Metals,59027.71
1007571,"Valley Proteins, Inc. - Fayetteville",Fayetteville,NC,28301,1309 Industrial Drive,CUMBERLAND COUNTY,35.03,-78.86,Other,62998.31
1001943,BLACKBURN SANITARY LANDFILL,NEWTON,NC,28658,3993 ROCKY FORD ROAD,CATAWBA COUNTY,35.61,-81.31,Waste,64722.6
1001627,CUMBERLAND COUNTY ANN STREET LANDFILL,FAYETTEVILLE,NC,28301,698 ANN STREET,CUMBERLAND,35.06,-78.87,Waste,65053.55
1011645,"CertainTeed Gypsum NC, Inc.",Semora,NC,27343,921 Shore Road,PERSON,36.49,-79.06,Minerals,65112.1
1001876,HEADQUARTERS XVIII ABN CORPS AND FORT BRAGG,FORT BRAGG,NC,28310,"2175 REILLY ROAD, STOP A",CUMBERLAND COUNTY,35.15,-79,Other,68670.32
1007984,UPPER PIEDMONT REGIONAL LANDFILL,ROUGEMONT,NC,27572,9650 OXFORD ROAD,DURHAM,36.32,-78.83,Waste,70145.75
1001953,ONSLOW COUNTY LANDFILL,JACKSONVILLE,NC,28540,415 MEADOWVIEW ROAD,ONSLOW COUNTY,34.8,-77.54,Waste,70735.48
1004501,ROCKINGHAM COUNTY LANDFILL,MADISON,NC,27025,281 Shuff Road,ROCKINGHAM,36.36,-79.84,Waste,73159.62
1002911,OWENS-BROCKWAY GLASS CONTAINER INC. - PLANT 06,LEXINGTON,NC,27295,9698 OLD US HIGHWAY 52,DAVIDSON,35.95,-80.22,Minerals,73253.26
